region,GDP per capita (constant 2015 US$)
"Tanzania, United Republic of",505.5235596
"Tanzania, United Republic of",518.6763306
"Tanzania, United Republic of",526.0982056
"Tanzania, United Republic of",531.5860596
"Tanzania, United Republic of",542.9465942
"Tanzania, United Republic of",551.6566162
"Tanzania, United Republic of",569.475647
"Tanzania, United Republic of",594.1559448
"Tanzania, United Republic of",617.1912842
"Tanzania, United Republic of",645.7752075
"Tanzania, United Republic of",675.1091309
"Tanzania, United Republic of",699.3414917
"Tanzania, United Republic of",726.0515747
"Tanzania, United Republic of",746.7150269
"Tanzania, United Republic of",766.6619873
"Tanzania, United Republic of",794.4538574
"Tanzania, United Republic of",831.3903198
"Tanzania, United Republic of",843.9389038
"Tanzania, United Republic of",874.3674927
"Tanzania, United Republic of",904.6152344
"Tanzania, United Republic of",928.8064575
"Tanzania, United Republic of",958.7219238
"Tanzania, United Republic of",989.8928223
"Tanzania, United Republic of",1011.082642
"Tanzania, United Republic of",1037.940308
"Tanzania, United Republic of",1027.285889
"Tanzania, United Republic of",1039.564575
Thailand,598.1499443
Thailand,611.7451849
Thailand,638.3369817
Thailand,668.755671
Thailand,693.0280033
Thailand,727.2739489
Thailand,784.2504141
Thailand,827.0342727
Thailand,868.6041041
Thailand,899.4250623
Thailand,973.9188092
Thailand,993.38951
Thailand,1007.789655
Thailand,1081.267095
Thailand,1100.460299
Thailand,1126.707956
Thailand,1203.157685
Thailand,1291.925596
Thailand,1393.617475
Thailand,1437.201199
Thailand,1479.245317
Thailand,1533.446182
Thailand,1582.566248
Thailand,1637.630544
Thailand,1698.12464
Thailand,1743.385257
Thailand,1806.051317
Thailand,1942.649057
Thailand,2162.396466
Thailand,2385.229004
Thailand,2608.169658
Thailand,2787.400909
Thailand,2968.316562
Thailand,3166.705726
Thailand,3371.287499
Thailand,3595.066367
Thailand,3748.658265
Thailand,3598.932871
Thailand,3283.482281
Thailand,3395.262508
Thailand,3511.442104
Thailand,3599.097659
Thailand,3786.339991
Thailand,4023.815193
Thailand,4241.904079
Thailand,4385.282983
Thailand,4568.558688
Thailand,4780.305759
Thailand,4826.579557
Thailand,4758.935917
Thailand,5082.256116
Thailand,5091.960544
Thailand,5425.687867
Thailand,5537.745071
Thailand,5561.700377
Thailand,5708.796925
Thailand,5878.756858
Thailand,6099.201054
Thailand,6336.242823
Thailand,6456.241992
Thailand,6042.019701
Thailand,6123.94689
Timor-Leste,948.0283058
Timor-Leste,1084.924914
Timor-Leste,993.7129934
Timor-Leste,954.1103974
Timor-Leste,938.4156879
Timor-Leste,943.1970921
Timor-Leste,881.3825976
Timor-Leste,948.1919991
Timor-Leste,1032.183939
Timor-Leste,1112.923616
Timor-Leste,1191.103027
Timor-Leste,1234.275623
Timor-Leste,1266.144874
Timor-Leste,1278.595048
Timor-Leste,1309.533178
Timor-Leste,1322.300913
Timor-Leste,1346.103695
Timor-Leste,1285.344704
Timor-Leste,1257.646807
Timor-Leste,1530.811092
Timor-Leste,1988.98252
Timor-Leste,2061.018891
Togo,324.4570406
Togo,357.9967013
Togo,365.4003162
Togo,377.0734597
Togo,422.2013429
Togo,474.6873904
Togo,502.2271725
Togo,509.6268158
Togo,513.8065094
Togo,547.510053
Togo,541.6871969
Togo,525.0037327
Togo,549.6433905
Togo,556.3642823
Togo,569.107375
Togo,569.2033939
Togo,544.5173312
Togo,568.9155481
Togo,617.0306865
Togo,570.7679144
Togo,636.2558141
Togo,596.7122722
Togo,556.7857839
Togo,509.2431524
Togo,519.9712588
Togo,531.7070126
Togo,523.9884039
Togo,510.9792356
Togo,528.7382556
Togo,534.0897098
Togo,517.352964
Togo,499.0199004
Togo,465.6189521
Togo,398.0272671
Togo,456.0711925
Togo,470.3670082
Togo,492.778746
Togo,545.6274851
Togo,517.7743076
Togo,515.402449
Togo,497.0595476
Togo,487.7709646
Togo,493.3846109
Togo,512.9948852
Togo,494.8107393
Togo,459.631932
Togo,458.7494705
Togo,440.3672591
Togo,445.3722265
Togo,457.0973281
Togo,472.1931168
Togo,489.2418286
Togo,507.8630152
Togo,525.2857211
Togo,542.4803268
Togo,559.4457465
Togo,576.0448928
Togo,586.4360796
Togo,600.7851195
Togo,618.4905027
Togo,614.4613608
Togo,631.6538916
Tonga,2294.568478
Tonga,2401.252523
Tonga,2447.592475
Tonga,2489.08893
Tonga,2651.433089
Tonga,2706.96647
Tonga,2778.798625
Tonga,2711.277361
Tonga,2709.675349
Tonga,2644.931086
Tonga,2806.55706
Tonga,2806.542388
Tonga,2904.663439
Tonga,3041.211906
Tonga,3257.57357
Tonga,3309.174418
Tonga,3334.252954
Tonga,3393.143111
Tonga,3497.008854
Tonga,3506.291409
Tonga,3616.345347
Tonga,3769.969094
Tonga,3834.595613
Tonga,3719.852269
Tonga,3701.826297
Tonga,3676.935691
Tonga,3671.414533
Tonga,3835.239232
Tonga,3628.646922
Tonga,3649.661652
Tonga,3890.245732
Tonga,3926.243372
Tonga,3953.694601
Tonga,4051.022475
Tonga,4117.960717
Tonga,4405.781155
Tonga,4564.769765
Tonga,4587.313192
Tonga,4628.481361
Tonga,4637.708867
Tonga,4481.510641
Trinidad and Tobago,4294.412127
Trinidad and Tobago,4795.515741
Trinidad and Tobago,4834.858654
Trinidad and Tobago,5014.035198
Trinidad and Tobago,5303.628664
Trinidad and Tobago,5253.786918
Trinidad and Tobago,5384.931336
Trinidad and Tobago,5419.701383
Trinidad and Tobago,5631.528183
Trinidad and Tobago,5720.617182
Trinidad and Tobago,5861.384563
Trinidad and Tobago,5855.803943
Trinidad and Tobago,6115.405134
Trinidad and Tobago,6134.754338
Trinidad and Tobago,6284.302897
Trinidad and Tobago,6294.135471
Trinidad and Tobago,6611.48041
Trinidad and Tobago,7121.21003
Trinidad and Tobago,7728.222147
Trinidad and Tobago,7893.085803
Trinidad and Tobago,8593.171355
Trinidad and Tobago,8869.768894
Trinidad and Tobago,9091.828293
Trinidad and Tobago,8056.934855
Trinidad and Tobago,7507.227032
Trinidad and Tobago,7107.754093
Trinidad and Tobago,6780.944154
Trinidad and Tobago,6392.40443
Trinidad and Tobago,6076.746725
Trinidad and Tobago,5970.777532
Trinidad and Tobago,6011.557939
Trinidad and Tobago,6151.519779
Trinidad and Tobago,6723.512258
Trinidad and Tobago,6634.798129
Trinidad and Tobago,6832.300366
Trinidad and Tobago,7057.739201
Trinidad and Tobago,7528.964446
Trinidad and Tobago,8066.265892
Trinidad and Tobago,8692.592719
Trinidad and Tobago,9358.379592
Trinidad and Tobago,9965.635971
Trinidad and Tobago,10331.70085
Trinidad and Tobago,11090.41168
Trinidad and Tobago,12620.86307
Trinidad and Tobago,13547.91812
Trinidad and Tobago,14306.03871
Trinidad and Tobago,16103.32603
Trinidad and Tobago,16772.17088
Trinidad and Tobago,17242.15726
Trinidad and Tobago,16386.24408
Trinidad and Tobago,16821.48902
Trinidad and Tobago,16657.12326
Trinidad and Tobago,17629.59654
Trinidad and Tobago,18175.70106
Trinidad and Tobago,18651.09386
Trinidad and Tobago,18389.53103
Trinidad and Tobago,17038.77621
Trinidad and Tobago,16134.88935
Trinidad and Tobago,15716.90749
Trinidad and Tobago,15576.4346
Trinidad and Tobago,14397.55038
Trinidad and Tobago,14179.554
Tunisia,1089.618325
Tunisia,1104.541854
Tunisia,1079.677049
Tunisia,1161.243645
Tunisia,1184.166314
Tunisia,1206.988598
Tunisia,1299.778294
Tunisia,1490.666134
Tunisia,1442.011755
Tunisia,1516.952645
Tunisia,1581.564214
Tunisia,1659.841657
Tunisia,1670.604452
Tunisia,1732.113875
Tunisia,1799.462188
Tunisia,1885.366963
Tunisia,1940.392855
Tunisia,1883.089672
Tunisia,1922.24398
Tunisia,1980.282136
Tunisia,2037.028736
Tunisia,1955.39758
Tunisia,2033.759646
Tunisia,1986.171097
Tunisia,1974.943959
Tunisia,2085.564288
Tunisia,2121.04936
Tunisia,2239.935902
Tunisia,2244.458994
Tunisia,2273.760351
Tunisia,2289.43124
Tunisia,2417.543558
Tunisia,2515.10401
Tunisia,2602.958347
Tunisia,2729.275142
Tunisia,2827.42061
Tunisia,2904.864717
Tunisia,2914.289956
Tunisia,3021.626688
Tunisia,3179.350542
Tunisia,3259.757202
Tunisia,3399.543726
Tunisia,3594.434902
Tunisia,3711.683693
Tunisia,3787.720106
Tunisia,3860.679945
Tunisia,3734.546505
Tunisia,3842.612396
Tunisia,3892.132834
Tunisia,3967.241853
Tunisia,3960.97533
Tunisia,3961.426054
Tunisia,4007.203508
Tunisia,4069.113524
Tunisia,4090.433402
Tunisia,3703.243744
Tunisia,3831.437327
Turkey,2506.09853
Turkey,2468.316272
Turkey,2535.951566
Turkey,2692.221609
Turkey,2766.391745
Turkey,2775.442459
Turkey,3010.06391
Turkey,3071.025809
Turkey,3196.185801
Turkey,3246.348262
Turkey,3274.092044
Turkey,3378.500346
Turkey,3548.564038
Turkey,3583.369863
Turkey,3702.524952
Turkey,3887.115147
Turkey,4206.034871
Turkey,4256.349596
Turkey,4227.711935
Turkey,4114.233339
Turkey,3931.469256
Turkey,4040.58467
Turkey,4096.395993
Turkey,4201.603514
Turkey,4382.926738
Turkey,4469.511005
Turkey,4683.091318
Turkey,5024.635156
Turkey,5040.364148
Turkey,4957.379691
Turkey,5315.140993
Turkey,5256.942336
Turkey,5425.467205
Turkey,5739.261652
Turkey,5376.176964
Turkey,5702.397453
Turkey,6022.847543
Turkey,6375.232372
Turkey,6427.308248
Turkey,6124.741073
Turkey,6454.593119
Turkey,5993.848043
Turkey,6291.686093
Turkey,6566.848852
Turkey,7112.514571
Turkey,7648.328707
Turkey,8074.360743
Turkey,8377.175644
Turkey,8344.578942
Turkey,7842.600617
Turkey,8390.848687
Turkey,9207.542363
Turkey,9506.996382
Turkey,10138.82875
Turkey,10430.4452
Turkey,10851.95413
Turkey,11022.52926
Turkey,11694.92523
Turkey,11938.78287
Turkey,11935.42529
Turkey,12072.43729
Turkey,13341.59817
Turkmenistan,2662.785546
Turkmenistan,2876.977463
Turkmenistan,2681.383442
Turkmenistan,3533.601132
Turkmenistan,3281.341436
Turkmenistan,2715.93204
Turkmenistan,2684.652386
Turkmenistan,2165.773337
Turkmenistan,1965.33491
Turkmenistan,2060.704099
Turkmenistan,1799.600437
Turkmenistan,1897.864671
Turkmenistan,2176.842205
Turkmenistan,2261.699865
Turkmenistan,2326.360257
Turkmenistan,2300.639187
Turkmenistan,2345.879183
Turkmenistan,2432.108462
Turkmenistan,2711.98325
Turkmenistan,2968.113161
Turkmenistan,3249.877747
Turkmenistan,3672.654739
Turkmenistan,3835.859959
Turkmenistan,4119.571799
Turkmenistan,4643.316541
Turkmenistan,5066.231736
Turkmenistan,5481.156834
Turkmenistan,5935.697157
Turkmenistan,6208.296655
Turkmenistan,6478.47003
Turkmenistan,6784.174349
Turkmenistan,7089.941805
Turkmenistan,7422.362518
Turks and Caicos Islands,25240.41319
Turks and Caicos Islands,24009.41197
Turks and Caicos Islands,23173.61231
Turks and Caicos Islands,24190.68979
Turks and Caicos Islands,25783.2941
Turks and Caicos Islands,26417.95734
Turks and Caicos Islands,24726.9474
Turks and Caicos Islands,25080.16449
Turks and Caicos Islands,25438.78329
Turks and Caicos Islands,18122.42502
Turks and Caicos Islands,18159.29933
Tuvalu,2348.284939
Tuvalu,2388.300058
Tuvalu,2425.86055
Tuvalu,2512.046023
Tuvalu,2758.199586
Tuvalu,2613.059825
Tuvalu,2450.638359
Tuvalu,2690.462432
Tuvalu,3106.226703
Tuvalu,3055.748695
Tuvalu,3026.717553
Tuvalu,3032.065667
Tuvalu,3324.98098
Tuvalu,3161.007758
Tuvalu,3050.358839
Tuvalu,2872.976611
Tuvalu,2908.425103
Tuvalu,3079.631749
Tuvalu,3245.605672
Tuvalu,3002.996024
Tuvalu,2896.741517
Tuvalu,3050.869332
Tuvalu,2943.591509
Tuvalu,3053.568553
Tuvalu,3058.891775
Tuvalu,3384.357776
Tuvalu,3584.163138
Tuvalu,3656.252123
Tuvalu,3707.727345
Tuvalu,4184.094059
Tuvalu,4204.128117
Tuvalu,4277.455672
Uganda,359.0401157
Uganda,370.3563451
Uganda,359.2578795
Uganda,337.6555642
Uganda,329.1693271
Uganda,331.7690834
Uganda,347.975797
Uganda,358.3939158
Uganda,369.4874005
Uganda,377.4471705
Uganda,377.2695198
Uganda,394.8026112
Uganda,406.2646055
Uganda,440.9026783
Uganda,468.0306217
Uganda,477.7940122
Uganda,486.5367862
Uganda,508.9746812
Uganda,508.7619938
Uganda,519.0863293
Uganda,547.1434787
Uganda,564.6645721
Uganda,585.5212852
Uganda,604.7660101
Uganda,650.7400776
Uganda,685.0880796
Uganda,723.2683416
Uganda,750.2644072
Uganda,769.7903728
Uganda,817.9584533
Uganda,825.1218147
Uganda,830.4803722
Uganda,847.3522917
Uganda,864.1800623
Uganda,875.7962562
Uganda,872.1858796
Uganda,896.1625351
Uganda,922.0231773
Uganda,918.1201011
Uganda,920.5476177
Ukraine,3155.321777
Ukraine,3221.97998
Ukraine,3330.480469
Ukraine,3112.036865
Ukraine,2835.328369
Ukraine,2547.287842
Ukraine,2184.366699
Ukraine,1692.508789
Ukraine,1497.809937
Ukraine,1360.04187
Ukraine,1331.318359
Ukraine,1317.746338
Ukraine,1327.567261
Ukraine,1420.116577
Ukraine,1561.410034
Ukraine,1660.477783
Ukraine,1833.313843
Ukraine,2065.16626
Ukraine,2144.247803
Ukraine,2322.244629
Ukraine,2528.081055
Ukraine,2598.833008
Ukraine,2215.271973
Ukraine,2315.099854
Ukraine,2449.957764
Ukraine,2459.756836
Ukraine,2466.484131
Ukraine,2346.237061
Ukraine,2124.662354
Ukraine,2185.317139
Ukraine,2246.738525
Ukraine,2336.976318
Ukraine,2425.634521
Ukraine,2350.399902
Ukraine,2451.900879
United Arab Emirates,102025.9775
United Arab Emirates,105186.0351
United Arab Emirates,110988.243
United Arab Emirates,95880.76561
United Arab Emirates,102768.7243
United Arab Emirates,114047.9061
United Arab Emirates,110016.8984
United Arab Emirates,96677.53481
United Arab Emirates,86901.73129
United Arab Emirates,85503.79529
United Arab Emirates,78175.72241
United Arab Emirates,62446.12606
United Arab Emirates,60166.03975
United Arab Emirates,54839.99325
United Arab Emirates,57887.42665
United Arab Emirates,64592.6091
United Arab Emirates,61637.31642
United Arab Emirates,60452.80051
United Arab Emirates,58267.661
United Arab Emirates,59458.04448
United Arab Emirates,60698.96199
United Arab Emirates,60755.24252
United Arab Emirates,61581.20483
United Arab Emirates,58060.78685
United Arab Emirates,56342.79295
United Arab Emirates,59067.60347
United Arab Emirates,56792.58274
United Arab Emirates,55301.50955
United Arab Emirates,57331.65405
United Arab Emirates,59986.44002
United Arab Emirates,58672.48468
United Arab Emirates,56315.19123
United Arab Emirates,48474.20899
United Arab Emirates,42033.23358
United Arab Emirates,34826.47011
United Arab Emirates,33344.12116
United Arab Emirates,35265.88739
United Arab Emirates,36567.62229
United Arab Emirates,38034.9684
United Arab Emirates,39242.27531
United Arab Emirates,41525.1389
United Arab Emirates,43457.51348
United Arab Emirates,43419.56374
United Arab Emirates,43644.14704
United Arab Emirates,43785.41727
United Arab Emirates,41276.05551
United Arab Emirates,42535.96605
United Kingdom,14914.88076
United Kingdom,15198.15342
United Kingdom,15235.9237
United Kingdom,15859.44911
United Kingdom,16628.57608
United Kingdom,16876.01736
United Kingdom,17047.25246
United Kingdom,17428.15838
United Kingdom,18287.2057
United Kingdom,18561.72829
United Kingdom,19752.6048
United Kingdom,20359.66443
United Kingdom,21167.64913
United Kingdom,22505.07308
United Kingdom,21932.12154
United Kingdom,21610.52311
United Kingdom,22244.9193
United Kingdom,22799.13763
United Kingdom,23756.39942
United Kingdom,24624.92523
United Kingdom,24095.88648
United Kingdom,23897.74956
United Kingdom,24383.22173
United Kingdom,25403.98174
United Kingdom,25939.34023
United Kingdom,26953.91061
United Kingdom,27738.73039
United Kingdom,29172.50991
United Kingdom,30776.37969
United Kingdom,31487.59988
United Kingdom,31623.96674
United Kingdom,31178.54769
United Kingdom,31219.0589
United Kingdom,31919.74276
United Kingdom,33063.09759
United Kingdom,33810.58267
United Kingdom,34368.00186
United Kingdom,35776.44633
United Kingdom,36798.62173
United Kingdom,37781.58188
United Kingdom,39187.58308
United Kingdom,39879.20578
United Kingdom,40413.92315
United Kingdom,41482.46171
United Kingdom,42214.35342
United Kingdom,43044.21153
United Kingdom,43652.09467
United Kingdom,44423.83525
United Kingdom,44007.54928
United Kingdom,41705.93912
United Kingdom,42385.86022
United Kingdom,42504.89635
United Kingdom,42821.76128
United Kingdom,43310.02056
United Kingdom,44367.853
United Kingdom,45071.07432
United Kingdom,45699.29696
United Kingdom,46499.01355
United Kingdom,47006.14293
United Kingdom,47491.59456
United Kingdom,42098.74978
United Kingdom,45101.53603
United States,19135.26818
United States,19253.54733
United States,20116.23512
United States,20701.26995
United States,21599.81871
United States,22696.67858
United States,23894.40815
United States,24226.52879
United States,25137.16024
United States,25664.37943
United States,25295.21002
United States,25800.0013
United States,26867.63032
United States,28114.86756
United States,27708.56995
United States,27380.33939
United States,28582.73682
United States,29605.18325
United States,30914.61595
United States,31543.38432
United States,31161.93073
United States,31640.67779
United States,30775.44139
United States,31893.19905
United States,33906.35124
United States,35008.53023
United States,35887.5545
United States,36798.60441
United States,37989.19238
United States,39014.20411
United States,39303.48901
United States,38739.79832
United States,39552.02188
United States,40108.00804
United States,41215.34293
United States,41820.68019
United States,42896.41648
United States,44267.90588
United States,45715.69265
United States,47360.53642
United States,48746.04096
United States,48726.58167
United States,49095.3318
United States,50036.23423
United States,51485.20741
United States,52789.73142
United States,53738.09173
United States,54299.61724
United States,53854.16061
United States,51996.1835
United States,52963.46417
United States,53394.86184
United States,54213.45955
United States,54830.78407
United States,55675.38685
United States,56762.72945
United States,57292.53878
United States,58207.57831
United States,59607.39366
United States,60698.0113
United States,58453.44613
United States,61855.51863
Uruguay,6155.838349
Uruguay,6230.14974
Uruguay,6058.045644
Uruguay,5997.819499
Uruguay,6076.00012
Uruguay,6075.280072
Uruguay,6199.824441
Uruguay,5918.845469
Uruguay,5981.23144
Uruguay,6287.411872
Uruguay,6396.505765
Uruguay,6345.774937
Uruguay,6227.423596
Uruguay,6209.915966
Uruguay,6352.178957
Uruguay,6696.383644
Uruguay,6913.824012
Uruguay,6970.491868
Uruguay,7303.630527
Uruguay,7717.120266
Uruguay,8132.055316
Uruguay,8224.558497
Uruguay,7389.365759
Uruguay,6598.914553
Uruguay,6491.051195
Uruguay,6551.480035
Uruguay,7088.834957
Uruguay,7611.451474
Uruguay,7676.556277
Uruguay,7710.867659
Uruguay,7686.348636
Uruguay,7911.746503
Uruguay,8489.566219
Uruguay,8665.679568
Uruguay,9243.621814
Uruguay,9057.693113
Uruguay,9508.593015
Uruguay,10262.71936
Uruguay,10668.57214
Uruguay,10409.74378
Uruguay,10167.72197
Uruguay,9751.049067
Uruguay,8982.125857
Uruguay,9044.169938
Uruguay,9486.440619
Uruguay,10182.26877
Uruguay,10584.86659
Uruguay,11255.69898
Uruguay,12036.39464
Uruguay,12517.03006
Uruguay,13459.59443
Uruguay,14116.56045
Uruguay,14574.85832
